run_id,version,artifact_version,suite,case_id,is_multiturn,case_failure_type,observed_mismatch,expected_tool,actual_tool,passed,routing_correct,args_correct,failures
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,M06_switch_tool,True,wrong_tool,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105820674910,v3,v3+p47281754cffc+t420119baa8bd,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_openai_20260729T105926703536,v3,v3+p47281754cffc+t420119baa8bd,group,G_S01_missing_account,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_openai_20260729T105926703536,v3,v3+p47281754cffc+t420119baa8bd,group,G_S02_audit_sources,False,wrong_tool,wrong_arg_value,evidence_audit,evidence_audit,False,True,False,"require_urls: expected True, got None"
v3_B_group_openai_20260729T105926703536,v3,v3+p47281754cffc+t420119baa8bd,group,G_S03_recent_papers,False,wrong_arg_value,,papers,papers,True,True,True,
v3_B_group_openai_20260729T105926703536,v3,v3+p47281754cffc+t420119baa8bd,group,G_S04_capability_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openai_20260729T105926703536,v3,v3+p47281754cffc+t420119baa8bd,group,G_S05_publish_boundary,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_group_openai_20260729T105926703536,v3,v3+p47281754cffc+t420119baa8bd,group,G_M01_topic_correction,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_group_openai_20260729T105926703536,v3,v3+p47281754cffc+t420119baa8bd,group,G_M02_url_supplied_later,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_openai_20260729T105926703536,v3,v3+p47281754cffc+t420119baa8bd,group,G_M03_handle_and_count_correction,True,wrong_arg_value,wrong_arg_value,timeline,timeline,False,True,False,"screenname: expected 'sama', got 'elonmusk'"
v3_B_group_openai_20260729T105926703536,v3,v3+p47281754cffc+t420119baa8bd,group,G_M04_audit_after_collection,True,wrong_tool,,evidence_audit,evidence_audit,True,True,True,
v3_B_group_openai_20260729T105926703536,v3,v3+p47281754cffc+t420119baa8bd,group,G_M05_cancel_research,True,unnecessary_tool,,no_tool,,True,True,True,
